Index,Defense Against the Dark Arts,Herbology,Potions,Charms,Flying,Best Hand,Age,House_Gryffindor,House_Hufflepuff,House_Ravenclaw,House_Slytherin
14,0.45051464871921093,0.30802532834021307,1.0978110612112293,1.215019756846636,-0.42804670712781173,1.0,0.7762043673633576,0.0,0.0,1.0,0.0
15,0.9303110319915537,0.5579549534008145,1.1666862334130408,1.5875873442530775,-0.049437273259909945,0.0,-1.704520902962161,0.0,0.0,1.0,0.0
16,-0.8312207802087507,-1.2749103946205376,-0.3026373738544613,-1.014667687543647,1.5624713803514847,0.0,1.1090079117246843,1.0,0.0,0.0,0.0
17,-1.1775504228278209,-1.1412552278136434,-0.9306576089741361,-1.3158979633644605,1.9529700113847022,0.0,-1.465437896955461,1.0,0.0,0.0,0.0
18,0.3614330306854886,1.0993128433697152,1.8336081954773267,1.8846694542495341,-0.10867827292846631,1.0,-0.6085644034274484,0.0,0.0,1.0,0.0
19,-0.8071914341512483,1.1203397869772302,-0.8049030520434465,0.03964168821491141,-0.18462564447587163,1.0,0.014964076238024994,0.0,1.0,0.0,0.0
20,-1.2779797874394814,-0.9568083662275638,-0.9393913941459398,-1.0660553794933052,1.981975552744912,0.0,0.24257109795640336,1.0,0.0,0.0,0.0
21,-1.250745675710464,-1.321837556193254,-0.4930222863275068,-0.8948176391658823,1.1793522510070835,0.0,-0.4459879593428924,1.0,0.0,0.0,0.0
22,0.579326748487184,0.922655059495637,1.069231600918911,1.654510479928602,-0.2413043171691444,0.0,-1.6241890129439096,0.0,0.0,1.0,0.0
23,-1.2196911356519977,-0.1922866721227722,0.11896511603916513,-0.2822566618324481,0.01677325578141777,0.0,-0.1342237195101558,0.0,1.0,0.0,0.0
24,1.0522666175089832,1.3084352600329516,0.4202810757231223,1.6492482547707628,-0.28927107814645303,0.0,-1.5859357319828378,0.0,0.0,1.0,0.0
25,-0.903169247382205,0.9539264756932458,-0.27650234445533406,-0.14936643527676385,-0.021149183452779205,0.0,0.1813658484186883,0.0,1.0,0.0,0.0
26,0.8753960196131444,-1.4927783985897067,0.8840877881580805,-1.1026613229600546,-1.1608722220589156,0.0,0.8048943280841616,0.0,0.0,0.0,1.0
27,-1.1034951762772784,0.580874437679909,0.22276998382113175,-0.20377345537920144,0.5573217544872419,1.0,-0.5110185369767148,0.0,1.0,0.0,0.0
28,-0.3828023241836269,-1.190498350356675,-0.5105546489082367,-0.6866363271859537,1.550069717791112,0.0,1.3461782536833302,1.0,0.0,0.0,0.0
29,-0.8076038795898108,0.420956308379331,-0.6135440473197217,-0.043580817586580084,-1.2492212561666933,1.0,-1.1689749695071532,0.0,1.0,0.0,0.0
30,-1.0794946961704905,0.44639243947777346,0.15218098799734728,-0.14456006500946383,-0.5981852182866415,0.0,-0.6123897315235556,0.0,1.0,0.0,0.0
31,-0.9150254420399405,-0.7601728964511213,-1.356211354309503,-1.0217635634207767,2.0701196006946674,0.0,-1.0943810716330626,1.0,0.0,0.0,0.0
32,0.6499278970656683,0.6391777444702693,1.143555980140642,1.5571723876538148,-0.5830162425929626,1.0,-0.3388787726518909,0.0,0.0,1.0,0.0
33,-0.7217296737127741,0.7229052668581033,-1.3956832456792254,-0.31328321426988404,-0.7244566916286163,1.0,0.6346672278073912,0.0,1.0,0.0,0.0
34,1.5419821878331363,0.7378384470048078,-1.1289853510169867,1.4240877691123968,-0.613866659375377,1.0,-1.4214466238502284,0.0,0.0,1.0,0.0
35,0.6068013603788004,1.161827267826345,-0.4120758400998283,1.380251807930404,0.2979117715095322,1.0,0.32672831607076164,0.0,0.0,1.0,0.0
36,-1.020283119268589,1.0737915863578258,-1.406274136544295,-0.11435086834832098,0.09313059964486844,1.0,0.6251039075671232,0.0,1.0,0.0,0.0
37,-0.6657133640666599,1.0646373056814344,-0.06830007401536843,0.22609543280625208,-0.06460624895358874,1.0,-1.4137959676580139,0.0,1.0,0.0,0.0
38,1.2596771821640975,-1.920543344093557,1.8334544965089137,-0.9122663092777156,-1.5087337322234142,1.0,1.185514473646828,0.0,0.0,0.0,1.0
39,-1.0699268069604602,-1.0874461151608203,-0.5787831690319529,-0.9665289563848954,1.873127902834866,1.0,-0.24707089834531804,1.0,0.0,0.0,0.0
40,-0.8761651586873679,-1.1474774965431296,-1.3403829118647355,-1.0401739623041641,1.7140586442092611,0.0,-1.331551413591709,1.0,0.0,0.0,0.0
41,-0.8614547752562334,0.8317025903437716,0.35624591950968554,0.30166503306387105,0.5007455748729804,1.0,1.6981084385251926,0.0,1.0,0.0,0.0
42,1.2069772354692299,1.04790585233809,0.5099271018589586,1.4865785401539997,-0.19743727935228952,0.0,0.005400755997757112,0.0,0.0,1.0,0.0
43,-0.7581493228048835,0.5208148975657736,0.10487108251352849,-0.2165351187237496,-0.8867032357035725,1.0,1.2295057467520607,0.0,1.0,0.0,0.0
44,-0.7725868296406904,0.7736351661829282,-0.6268234591149969,-0.18836078553906943,-0.23648714245561128,0.0,0.24830909010056407,0.0,1.0,0.0,0.0
45,0.8677311775916069,1.1726566807881063,1.1430837850983673,1.7537333787083975,-0.5201879851590093,1.0,-0.7405382227431467,0.0,0.0,1.0,0.0
46,0.8210906418564338,0.6203046037405548,0.1756862036843086,1.1644471470828002,-0.6204262164321029,0.0,-1.0676037749603122,0.0,0.0,1.0,0.0
47,-0.8801765053315219,0.6755458863155003,-0.826330714946756,-0.19391175668742086,-0.6229885434073865,1.0,1.3117503008183657,0.0,1.0,0.0,0.0
48,0.8153985660271953,-1.099835902840442,0.5319089841760548,-1.209156300878906,-0.7802129266107869,0.0,-0.6449050203404668,0.0,0.0,0.0,1.0
49,-1.1600331175022087,-0.9325426430458704,-1.390762412244036,-1.121014882081531,1.784471389490054,0.0,-0.6372543641482524,1.0,0.0,0.0,0.0
50,-0.7352594021801,-1.366530318843,-0.6273176604244849,-1.1050610977079904,1.5957816310301711,1.0,0.06469334148741859,1.0,0.0,0.0,0.0
51,1.0462619866944418,-1.2359830222796515,1.2295641731254086,-1.0997499903549075,-0.8756339831703475,1.0,1.0018987250336824,0.0,0.0,0.0,1.0
52,1.335875533796581,-0.48380123928447855,0.28201545308467113,-0.436976767348156,-0.6363126436788611,1.0,-0.23750757810505016,0.0,0.0,0.0,1.0
53,1.0654150227645707,0.625894736469373,0.9793378657267285,1.5491864011051404,-0.6050522545804015,1.0,-1.7255602074907503,0.0,0.0,1.0,0.0
54,-0.7772720863480348,-1.014621256343903,-1.6514908507431862,-1.0375411445323883,1.903875826538269,0.0,-0.48232857625591086,1.0,0.0,0.0,0.0
55,0.5331018762089439,-1.839929502908311,1.7990615406310733,-1.0018014390371826,-1.2569082370925442,0.0,-1.4214466238502284,0.0,0.0,0.0,1.0
56,-1.1863427901965111,0.551637917667438,0.7357858081262822,-0.029325405298974698,0.44488684681179835,0.0,0.2999510193980113,0.0,1.0,0.0,0.0
57,0.8403301219941253,-1.0125572791127633,0.7800679680779171,-0.8366887514534328,-0.7371658334260228,1.0,1.4762394089509752,0.0,0.0,0.0,1.0
58,-1.2326910962808535,0.6926799428346566,0.33591734865832545,-0.2817030425514179,0.1997234018166654,1.0,-0.3771320536129629,0.0,1.0,0.0,0.0
59,-1.039568238307057,-1.1397038218139015,-0.3687864495076556,-0.9027479227478844,1.317102949198329,1.0,1.0822306150519336,1.0,0.0,0.0,0.0
60,0.9567051850821991,-1.345622673674682,1.0981440161864628,-1.0351402329892108,-0.9288278911772345,1.0,1.3327896053469552,0.0,0.0,0.0,1.0
61,0.747790571256767,0.8367505182286732,1.208140713424604,1.6520118039949363,-0.1480356152688221,0.0,0.7609030549789287,0.0,0.0,1.0,0.0
62,-0.7575251869529964,0.6948170565878278,-1.322682663890558,-0.12848236995495704,-1.039725402667508,0.0,1.237156402944275,0.0,1.0,0.0,0.0
63,-0.29604607447789427,0.6854719508772177,-1.1851756702685001,-0.08110188122011365,-0.8114733157092466,1.0,1.652204501371906,0.0,1.0,0.0,0.0
64,-0.5541646561113942,1.2018828499070435,-1.031350447454375,0.1758763663615097,-0.06634863129678158,1.0,0.8928768742946274,0.0,1.0,0.0,0.0
65,-0.6507744812298895,0.6519600490658223,-0.4966498157798818,0.0018989495099174286,-1.0488472866995175,0.0,-0.438337303150678,0.0,1.0,0.0,0.0
66,-0.7063851373817464,0.6156655691973176,1.0203124999064306,-0.030763451275359583,-0.2901935158575551,1.0,-0.6296037079560381,0.0,1.0,0.0,0.0
67,1.238210852263866,1.1296739005421015,0.3440232345034974,1.5278464808927914,-0.04031538922790039,1.0,1.6407285170835846,0.0,0.0,1.0,0.0
68,-0.9759545136863504,-1.2096463642841484,-1.4712874730483678,-1.1324601365401865,1.9679340009203583,0.0,-0.5511844819858404,1.0,0.0,0.0,0.0
69,-1.0006619496288887,1.162054427148567,-0.3237996185500151,-0.0675205885087919,-0.7077503197497673,1.0,-0.48232857625591086,0.0,1.0,0.0,0.0
70,0.43467514755964626,0.6843083860822543,0.6980465590828542,1.4420832377338253,-0.5774816163263502,1.0,1.3691302222599737,0.0,0.0,1.0,0.0
71,0.9610038020002764,-0.6884455065397345,0.4413241909064614,-0.553951860568396,-0.3656284220099037,1.0,1.1090079117246843,0.0,0.0,0.0,1.0
72,1.0461140277450167,-0.9991190222791777,1.4973467339760111,-0.6663774992451802,-0.6300605658591691,1.0,0.4147108622812274,0.0,0.0,0.0,1.0
73,-0.9454975065605576,1.0379781976768332,-0.6791815571954158,-0.3244135764475488,0.36678712060515484,0.0,0.1718025281784201,0.0,1.0,0.0,0.0
74,0.46286826554791377,0.5486218020011033,0.9904498883342762,1.4969074616886924,-0.7515148644876108,0.0,0.37454491727210165,0.0,0.0,1.0,0.0
75,-0.7740380113594938,1.0292116968745302,-0.5603433280384136,0.06140563305112504,-0.2880411611983169,0.0,-1.0809924232966874,0.0,1.0,0.0,0.0
76,1.1408979604293774,1.2449881930998168,0.0052381778492232535,1.6515309396091609,-0.31796914026962914,0.0,-1.0886430794889017,0.0,0.0,1.0,0.0
77,0.6437490346572786,0.8449379845498028,0.8824323730373678,1.480056745872182,0.1121943123409783,1.0,-1.608887700559481,0.0,0.0,1.0,0.0
78,-0.5992685319880706,0.21612529524663146,-0.07976604427677207,-0.2984253005060143,-0.7823652812700251,0.0,-1.188101609987689,0.0,1.0,0.0,0.0
79,-0.7315238483349236,0.24216136111637124,0.26072237042699603,-0.19395040772552055,-0.5143458796553626,1.0,-0.2776735231141756,0.0,1.0,0.0,0.0
80,-0.8381956975362224,0.3236045740151076,0.16253989352503462,-0.1674528475172551,-0.4959996185123323,0.0,-0.10362109474129828,0.0,1.0,0.0,0.0
81,1.5755192384233898,-1.5287062784321708,2.4003781791299357,-0.10827697139037211,-1.5072988291172555,1.0,-0.18586564880760298,0.0,0.0,0.0,1.0
82,1.0611183305234742,-1.4707410024359548,1.9783010102891754,-0.9979090521414313,-1.0703708332918995,1.0,0.6078899311346407,0.0,0.0,0.0,1.0
83,-0.5730413766301575,-1.159769828490603,-0.33426147049571797,-0.8067728479637568,1.500258081391599,1.0,-1.6930449186738394,1.0,0.0,0.0,0.0
84,-0.8437572874873736,0.6773593639874761,-0.3561846266406739,-0.09822088071285767,-0.6313929758863166,1.0,-0.8093941284730765,0.0,1.0,0.0,0.0
85,-0.7045722240926096,0.40493224605113437,0.1172666641467284,0.08473039774945106,-0.3386727422299205,0.0,-1.3678920305047273,0.0,1.0,0.0,0.0
86,-1.196566557878123,0.754145174688972,-0.022158411730759234,-0.0663951612229301,0.5831500103981003,1.0,-0.8227827768094517,0.0,1.0,0.0,0.0
87,-1.4497057496136134,0.8582594273428699,1.042839322687567,-0.13175179306014895,0.14212229141229046,0.0,-0.5473591538897332,0.0,1.0,0.0,0.0
88,-1.0057852827604568,0.9617599363549584,-1.1073997412490266,-0.20754875236541492,-0.04800237015375113,0.0,-0.5798744427066445,0.0,1.0,0.0,0.0
89,-0.38818661948670496,-0.8812713695344915,-1.2249466495083288,-0.8298054562858513,1.9492802605402937,1.0,-0.5511844819858404,1.0,0.0,0.0,0.0
90,-0.8375619398171764,-1.214553267607397,-1.4497504373206238,-1.1382532450742837,1.9622968815747344,1.0,-0.5607478022261084,1.0,0.0,0.0,0.0
91,-0.5202556324659147,-0.9091782649590493,-0.956041913334986,-0.509075731743411,1.290249762497357,0.0,0.5237327130202825,1.0,0.0,0.0,0.0
92,0.7351131822875105,1.116500646445009,0.4866702539234019,1.567450153402796,-0.031295998274902204,0.0,0.04174137291077537,0.0,0.0,1.0,0.0
93,-0.3827971687390898,0.5278373865214897,-1.9887497461378525,-0.17304474329418343,-0.8141381357635415,1.0,-0.5492718179377868,0.0,1.0,0.0,0.0
94,-0.7412089273899665,1.1807986411369813,-1.325388084049888,0.16737313797943418,0.10860705457558129,1.0,-0.7539268710795219,0.0,1.0,0.0,0.0
95,-1.3427056076652253,0.6218184960933754,-1.5171381750766408,-0.40684714635369296,-0.45705224848802184,0.0,-0.5722237865144301,0.0,1.0,0.0,0.0
96,-0.9435067932963908,-0.9428976752146033,-0.5797114961521582,-0.9002515204046992,2.035066967672788,0.0,0.039828708862721794,1.0,0.0,0.0,0.0
97,0.9438300304021321,0.5781638666404909,0.7183609104955703,1.4372120701379407,-0.42179462930811973,0.0,0.7628157190269826,0.0,0.0,1.0,0.0
98,1.3423827701696063,-1.0688491473820632,1.1110743157046927,-0.3607000804523499,-1.0787752657708298,1.0,0.5352086973086042,0.0,0.0,0.0,1.0
99,-0.6674139948486895,0.8960776137563237,-1.2945632777346066,-0.24549043023710365,-0.5603652721314558,1.0,1.0784052869558265,0.0,1.0,0.0,0.0
100,-1.2007855747785192,-0.933764280674997,0.15772602835972382,-0.8681938946861704,1.9214021430492083,0.0,1.2008157860312565,1.0,0.0,0.0,0.0
101,-1.0251556400127733,1.1167354287085345,-0.43641838486848905,-0.04210525736733411,0.1107594092348195,0.0,-0.7864421598964332,0.0,1.0,0.0,0.0
102,1.2907961707684286,0.8240389681844085,-0.3992992078845747,1.32918696582841,-0.30792481852651754,0.0,-0.25854688263363984,0.0,0.0,1.0,0.0
103,-0.9437244453120043,0.5882492797470751,-0.45842388978824294,-0.0326084699470299,-0.7412655565864765,1.0,1.1262218881571664,0.0,1.0,0.0,0.0
104,0.6796124102523738,1.1347448014859998,1.0541668499129357,1.6523392010235516,-0.316431744084459,1.0,-0.7998308082328084,0.0,0.0,1.0,0.0
105,-0.9148837024877629,-1.5470864217678024,-0.15273116065357184,-1.192609109391,1.2861500393369034,1.0,-0.08449445426076221,1.0,0.0,0.0,0.0
106,1.087959812914429,-1.664596292390016,1.1223355433405557,-0.9496577782540965,-1.597287752489215,1.0,0.22535712152392084,0.0,0.0,0.0,1.0
107,-0.22370305691810943,-1.5501449977482107,-1.9352477617919808,-0.9863569389303792,0.8934990536444475,1.0,1.4781520729990287,1.0,0.0,0.0,0.0
108,-0.7317486989146497,0.7869895074854575,0.2682439020428916,-0.18244262952876117,-0.2660051492108781,0.0,-0.3733067255168556,0.0,1.0,0.0,0.0
109,0.724727499788929,-2.0520653583664443,1.9142360875966893,-1.3660431381187161,-1.3690356655309537,0.0,-0.14569970379847727,0.0,0.0,0.0,1.0
110,1.162006217036906,-1.0298747538423576,0.5574959370196775,-1.0225581832923107,-0.9777170898656452,1.0,1.2046411141273636,0.0,0.0,0.0,1.0
111,1.19381912450354,0.39375522987061573,0.1439469604702904,1.4648702982844584,-1.3263985446622348,1.0,1.0784052869558265,0.0,0.0,1.0,0.0
112,1.3032522632403578,1.0671496237332898,-1.473928578860481,1.338102850881967,-0.037138103778548766,1.0,0.3726322532240481,0.0,0.0,1.0,0.0
113,1.0997176123501193,0.7798977610657548,-1.1577845756150165,1.235811741754148,0.005704003248192685,0.0,-0.973883236605686,0.0,0.0,1.0,0.0
114,1.3053630789372053,0.5230433579787078,-1.2153290743219394,1.2126597699320387,-0.8645647306371224,1.0,0.4740034477708889,0.0,0.0,1.0,0.0
115,-1.001673721714281,-1.0721120043132353,-0.8816984605963966,-1.0231868310590597,1.8279284549908634,1.0,0.24257109795640336,1.0,0.0,0.0,0.0
116,1.2528189110395287,0.7946862550281777,-0.6870604161442475,1.2933790526189102,0.012571039541952697,1.0,0.583025298509944,0.0,0.0,1.0,0.0
117,1.06818651683264,-1.436540244053277,0.8830851315635887,-1.2087652433169513,-1.5436838721662822,1.0,1.3672175582119201,0.0,0.0,0.0,1.0
118,-1.2982391364923072,0.5110667524768452,0.8395315072930174,-0.10725840285691347,-0.13891373123681255,0.0,-1.3965819912255315,0.0,1.0,0.0,0.0
119,-0.7001017569493889,0.4589621791355804,-0.543323687907501,0.12157620501146883,-0.7089802366979034,0.0,1.652204501371906,0.0,1.0,0.0,0.0
120,1.232471703698239,0.4817606337547879,0.9666845546684575,1.5171162706389931,0.027535029077608814,0.0,-0.30445081978692595,0.0,0.0,1.0,0.0
122,0.9084411791120229,1.0232399084280956,-0.3905613266045658,1.4696778053470003,-0.09125444949653796,1.0,0.6710078447204096,0.0,0.0,1.0,0.0
123,-0.024000933331255202,0.5626163763148188,-1.0694307716863605,-0.10390258331360684,-0.8486783033903642,1.0,0.311427003686333,0.0,1.0,0.0,0.0
124,-1.0317895278029854,0.6015180067186374,-0.7128939489681768,-0.3438425438644046,-0.6856118146833172,1.0,-0.7787915037042188,0.0,1.0,0.0,0.0
125,1.0807708697272902,-0.9909642633941451,1.0131444119179658,-0.8040740960681612,-0.9220633479624859,0.0,-0.2929748354986045,0.0,0.0,0.0,1.0
126,-0.6237615082547365,0.7855729980341102,0.16373197350293428,0.050582205587787074,0.34680097019794287,1.0,-0.2183809376245141,0.0,1.0,0.0,0.0
127,1.0919320209381358,-1.2052897047944566,1.076032538174286,-0.7581191485620812,-0.8531879988668633,1.0,1.145348528637702,0.0,0.0,0.0,1.0
128,1.0095896221989857,-1.1686494006995929,1.1649350110276833,-0.4982079692657836,-1.077135376506648,1.0,-0.05389182949190468,0.0,0.0,0.0,1.0
129,-1.1888706551149897,1.3399002554415467,-2.129139345051429,-0.2768625684269726,-0.037138103778548766,0.0,1.1013572555324693,0.0,1.0,0.0,0.0
130,0.8472939154281006,-1.19060788891181,1.3757107761202012,-0.7189235855426069,-0.5139359073393174,0.0,-0.706110269878182,0.0,0.0,0.0,1.0
131,-0.751808663345215,-1.7103372135728154,-1.3944320462358473,-1.2091085554789007,1.350515692956027,0.0,0.2903876991577434,1.0,0.0,0.0,0.0
132,1.2396572648141726,-2.124783640982134,1.8043552801294485,-0.9984490298795983,-2.0723431737067908,1.0,-0.6544683405807349,0.0,0.0,0.0,1.0
133,-0.6146156664096967,0.7231611739453321,-1.4818350195752739,-0.13148578297439903,-1.4493902394758467,1.0,-1.059953118768098,0.0,1.0,0.0,0.0
134,0.8035461503417245,0.8834174882640798,0.9992269460299263,1.4481230308346256,0.26142423538149395,0.0,1.673243805900496,0.0,0.0,1.0,0.0
135,0.8581726576466696,0.8219669713957523,-0.7272204145115736,1.3029099438963596,-0.4829829974778917,1.0,1.363392230115813,0.0,0.0,1.0,0.0
136,1.318963072827555,0.7157183400418038,-0.5114809394841617,1.366858086433391,-0.3061824361833247,0.0,-0.08640711830881578,0.0,0.0,1.0,0.0
138,-0.6497805780993818,0.8249872433347256,-0.5644361176573147,0.0745799530671549,0.004781565537090598,0.0,1.2161170984156857,0.0,1.0,0.0,0.0
139,-1.3504652932810937,-0.4769989783845124,-2.277598268487942,-1.0008476678322986,2.023997715139563,0.0,1.2734970198572937,1.0,0.0,0.0,0.0
140,-0.7817467953263258,-1.2391539440461736,-1.1812462996617679,-1.0918708625586266,1.7927733288899728,1.0,0.9846847486011999,1.0,0.0,0.0,0.0
141,1.216103507970466,0.8217115098571969,0.30720279082605734,1.4530987835924263,-0.005877714680089086,1.0,-1.1402850087863492,0.0,0.0,1.0,0.0
142,-0.8288272000180047,-1.2770796890605625,-0.1989715702562347,-1.107366518451151,1.793183301206018,0.0,-1.3239007573994945,1.0,0.0,0.0,0.0
143,-0.674977132155031,0.8947082995416712,-0.49607443899473397,-0.049201133244463895,-0.35732648260998495,0.0,-0.2910621714505509,0.0,1.0,0.0,0.0
144,-1.0785429800749082,-1.3107898212217506,0.16110022446560635,-1.0534562778678294,2.0029866339422377,0.0,1.560396627065333,1.0,0.0,0.0,0.0
145,-1.073654167923468,-0.8782401994423192,-1.5497608987466585,-0.7682445837491345,1.292094637919561,1.0,1.41503415941326,1.0,0.0,0.0,0.0
146,1.1509708406890549,-1.3673187613848083,1.486487195924169,-0.7121710218274296,-1.2206256871225285,0.0,-1.5457697869737121,0.0,0.0,0.0,1.0
147,-0.8681287788603045,-0.9174949411767898,-0.4196676308853037,-0.6305172934547209,1.8383827490500204,1.0,-1.4099706395619067,1.0,0.0,0.0,0.0
148,-0.5022534152353174,-1.4033546749667414,-1.9680973659026282,-1.0046184176375546,1.6534852345135573,1.0,-1.7599881603557155,1.0,0.0,0.0,0.0
149,-1.2774907143844147,-0.9249013391675682,-1.3522751089014373,-1.2963268965428243,2.2066403819377767,0.0,0.9502567957362352,1.0,0.0,0.0,0.0
150,0.9611915487649968,0.5619930857639392,0.6682286176261794,1.3535996435697366,-0.14977799761201493,0.0,1.4647634246626537,0.0,0.0,1.0,0.0
151,-1.2061398819428013,-0.9454157109749007,-0.2656629643138488,-1.024962505221201,1.911152835148074,0.0,-1.7523375041635008,1.0,0.0,0.0,0.0
152,-1.4460752526301532,-0.7158294150166135,-2.3592491577733203,-0.9979749862652479,2.0429589347566615,0.0,0.8163703123724834,1.0,0.0,0.0,0.0
153,1.0396939008876724,-1.2504326579136733,1.4003505853579152,-0.5298051929128224,-0.9866339877396321,1.0,-1.6987829108180001,0.0,0.0,0.0,1.0
154,1.2453767428064115,-1.292973579659657,1.6367767317195634,-0.8464435913928168,-1.3587863576298194,0.0,1.363392230115813,0.0,0.0,0.0,1.0
155,-0.7746387217993914,0.9630614976568828,-1.4943875885805287,-0.29332791065771824,-0.8126007395783714,1.0,-0.2661975388258541,0.0,1.0,0.0,0.0
156,-1.1960751843478161,-0.7562270977102633,-0.4459750044059483,-0.8679267478051818,1.9849478520362414,0.0,-0.3006254916908188,1.0,0.0,0.0,0.0
157,-0.8471125677171897,0.40923141422336085,0.13139452840362206,0.16475168816003793,-0.6657281573551167,1.0,1.577610603497816,0.0,1.0,0.0,0.0
159,1.104262477913771,0.5122733558797308,0.1535044577367964,1.5304156381312277,-0.5266450491367238,1.0,-1.3965819912255315,0.0,0.0,1.0,0.0
160,-0.8427874059000898,0.3613122701343316,0.06626846227334807,0.004237337314987877,-0.3981187280564995,0.0,1.0478026621869685,0.0,1.0,0.0,0.0
161,-0.46864165786467293,0.8646600039163275,-0.7539988877449234,-0.09044179089753862,-1.1219248520346052,1.0,1.564221955161441,0.0,1.0,0.0,0.0
162,-0.6467797509804933,0.8607382298753965,0.918606831354143,0.25684006002460413,-0.8028638970722938,0.0,-1.7236475434426968,0.0,1.0,0.0,0.0
163,1.0323269196464555,-1.2960809354405112,0.17363766027077773,-0.8285902221761687,-0.9410245675795843,0.0,0.2062304810433851,0.0,0.0,0.0,1.0
164,0.6591045477152933,1.367658773469073,-0.7999705222410356,1.235468429592199,-0.025146413534221597,0.0,-0.3082761478830334,0.0,0.0,1.0,0.0
165,-1.177066607130193,0.7725181955319073,-0.8182383198576418,-0.2224953361578766,0.05623309120078488,1.0,-0.6296037079560381,0.0,1.0,0.0,0.0
166,-0.5783368741905112,1.1870771007943937,-0.8175931640762335,-0.01193925892524538,0.17502256977493164,0.0,0.01113874814191784,0.0,1.0,0.0,0.0
167,-0.7835688612014997,0.08988946389119506,0.4568352028562118,-0.021002927359779443,-1.0966090615188033,1.0,1.4322481358457424,0.0,1.0,0.0,0.0
168,0.5954430147042173,-1.501447234441966,0.18383226723362112,-1.358668747408215,-1.2063791491399518,0.0,0.5084314006358539,0.0,0.0,0.0,1.0
169,-0.7464300798800757,-0.7675730300982733,-0.3773011175216168,-0.5608033254693029,1.5967040687412732,0.0,-1.5094291700606939,1.0,0.0,0.0,0.0
170,0.806462977474032,0.6967306070522475,0.9126814025905198,1.4975099631649698,-0.16566442485877314,1.0,-0.6143023955716091,0.0,0.0,1.0,0.0
171,-0.8076976387108843,-1.2130070666894839,-0.24784806283145272,-1.048034901376634,1.683515706663881,0.0,-0.9375426196926676,1.0,0.0,0.0,0.0
172,-0.8853110219153791,-1.123435550686875,0.43139230609269513,-0.39544509011408846,1.1897040519872295,1.0,-0.5014552167364468,1.0,0.0,0.0,0.0
173,1.1151473172590964,1.0002232535555773,0.7018255219988843,1.6332205787067353,-0.309872187027733,1.0,-1.1020317278252771,0.0,0.0,1.0,0.0
174,-0.9638940634065974,0.5721495223330285,-0.6766663774674485,-0.3129899210984173,-0.5779940817214069,0.0,-1.0733417671044732,0.0,1.0,0.0,0.0
175,-0.8419616649512233,-1.0545912870454701,-1.7055220814800716,-1.0937954568969768,1.448499076490871,1.0,0.6270165716151768,1.0,0.0,0.0,0.0
176,1.3135899450943844,0.6281208503036636,0.5935336054417191,1.3252002249278834,-0.11544281614321496,1.0,-0.935629955644614,0.0,0.0,1.0,0.0
177,-0.7299764868255012,0.976692082360431,-0.9175673464843711,0.09928819757042562,-0.677822340678455,1.0,0.018789404334132145,0.0,1.0,0.0,0.0
178,1.1064254889299043,0.40359581678027256,0.6712107371432049,1.2688038131585113,-0.10017134737052483,1.0,-0.8055688003769691,0.0,0.0,1.0,0.0
